name,iterations,f1_score,feature_limit,feature_table_entries,max_depth,num_flows,num_partitions,total_features,tree_table_entries,tcam_entries,memory_bits,memory_perc
cap,17,0.9611148588791394,3,260,49,393216,5,28,135,395,37748736,30.0
cap,18,0.8089714152643641,2,385,11,491520,5,31,187,572,31457280,25.0
cap,19,0.8562268508592762,3,413,19,393216,4,29,173,586,37748736,30.0
cap,20,0.8972422854628416,2,497,14,491520,5,33,267,764,31457280,25.0
cap,21,0.804794767236119,3,286,50,393216,4,23,131,417,37748736,30.0
cap,22,0.8871614601675087,2,491,26,491520,5,29,171,662,31457280,25.0
cap,23,0.9373295085863166,4,303,13,294912,5,31,169,472,37748736,30.0
cap,24,0.7788371284332255,4,610,44,294912,6,30,203,813,37748736,30.0
cap,25,0.9453901202555326,4,304,40,294912,5,31,153,457,37748736,30.0
cap,26,0.8382615025403432,3,504,10,393216,5,36,260,764,37748736,30.0
cap,27,0.9453901202555326,4,304,41,294912,5,31,153,457,37748736,30.0
cap,28,0.9583738466137675,3,542,19,393216,5,35,269,811,37748736,30.0
cap,29,0.8752827450109841,3,482,11,393216,5,34,271,753,37748736,30.0
cap,30,0.9453901202555326,4,304,41,294912,5,31,153,457,37748736,30.0
cap,31,0.8867819221906761,3,254,50,393216,5,23,113,367,37748736,30.0
cap,32,0.9583657075362453,3,537,19,393216,5,35,260,797,37748736,30.0
cap,33,0.8343611894161104,3,468,11,393216,4,31,265,733,37748736,30.0
cap,34,0.9583412275904776,3,542,18,393216,5,35,267,809,37748736,30.0
cap,35,0.9611148588791394,3,260,50,393216,5,28,135,395,37748736,30.0
cap,36,0.8972422854628416,2,497,14,491520,5,33,267,764,31457280,25.0
cap,37,0.8221461026697945,4,288,12,294912,4,28,150,438,37748736,30.0
cap,38,0.9583657075362453,3,537,19,393216,5,35,260,797,37748736,30.0
cap,39,0.866093545560428,3,539,10,393216,5,33,256,795,37748736,30.0
cap,40,0.8079034851375934,2,514,16,491520,5,32,224,738,31457280,25.0
cap,41,0.8223906597085454,4,308,14,294912,4,30,155,463,37748736,30.0
cap,42,0.7609679126425116,4,271,10,294912,5,26,181,452,37748736,30.0
cap,43,0.945009716286952,3,273,26,393216,5,24,151,424,37748736,30.0
cap,44,0.7554341162048295,4,637,15,294912,5,35,279,916,37748736,30.0
cap,45,0.8703484887935493,4,274,41,294912,5,29,147,421,37748736,30.0
cap,46,0.9611148588791394,3,260,29,393216,5,28,135,395,37748736,30.0
cap,47,0.9611148588791394,3,260,29,393216,5,28,135,395,37748736,30.0
cap,48,0.9453901202555326,4,304,43,294912,5,31,153,457,37748736,30.0
cap,49,0.879222814069362,4,513,10,294912,5,33,252,765,37748736,30.0
cap,50,0.938263084237539,3,591,18,393216,5,36,259,850,37748736,30.0
cap,51,0.9399743001651342,3,518,11,393216,5,32,304,822,37748736,30.0
cap,52,0.9585091098742595,3,570,19,393216,5,34,262,832,37748736,30.0
cap,53,0.9585091098742595,3,570,19,393216,5,34,262,832,37748736,30.0
cap,54,0.9584295123493014,3,562,18,393216,5,36,264,826,37748736,30.0
cap,55,0.8602381073470162,4,334,20,294912,4,23,149,483,37748736,30.0
cap,56,0.9585091098742595,3,570,19,393216,5,34,262,832,37748736,30.0
cap,57,0.7882832830747055,4,308,27,294912,4,30,152,460,37748736,30.0
cap,58,0.8561942741035728,3,349,19,393216,4,29,174,523,37748736,30.0
cap,59,0.8405773598358037,3,553,16,393216,5,37,294,847,37748736,30.0
cap,60,0.8749398879612119,2,563,23,491520,5,32,229,792,31457280,25.0
cap,61,0.7885004220724693,2,515,26,491520,5,30,229,744,31457280,25.0
cap,62,0.9042664692213389,2,438,12,491520,5,33,229,667,31457280,25.0
cap,63,0.9417715947534429,4,695,17,294912,5,40,300,995,37748736,30.0
cap,64,0.9611148588791394,3,260,27,393216,5,28,135,395,37748736,30.0
cap,65,0.9430584113599643,4,605,11,294912,5,33,273,878,37748736,30.0
cap,66,0.9396779161404215,3,360,14,393216,5,32,193,553,37748736,30.0
cap,67,0.9611148588791394,3,260,28,393216,5,28,135,395,37748736,30.0
cap,68,0.8846501039806134,2,495,13,491520,5,33,240,735,31457280,25.0
cap,69,0.9519788933670815,3,341,14,393216,5,34,172,513,37748736,30.0
cap,70,0.9611148588791394,3,260,49,393216,5,28,135,395,37748736,30.0
cap,71,0.946807993088834,3,260,21,393216,5,26,120,380,37748736,30.0
cap,72,0.9611148588791394,3,260,50,393216,5,28,135,395,37748736,30.0
cap,73,0.9611148588791394,3,260,49,393216,5,28,135,395,37748736,30.0
cap,74,0.7917618131671127,2,557,24,491520,2,9,51,608,31457280,25.0
cap,75,0.9611148588791394,3,260,20,393216,5,28,135,395,37748736,30.0
cap,76,0.9611148588791394,3,252,20,393216,5,28,135,387,37748736,30.0
cap,77,0.9611148588791394,3,253,20,393216,5,28,137,390,37748736,30.0
cap,78,0.8867819221906761,3,254,23,393216,5,23,113,367,37748736,30.0
cap,79,0.946807993088834,3,252,22,393216,5,26,119,371,37748736,30.0
cap,80,0.8867574745916252,3,208,22,393216,5,22,101,309,37748736,30.0
cap,81,0.934176791006486,3,618,13,393216,5,34,279,897,37748736,30.0
cap,82,0.9460954309612394,4,383,18,294912,5,29,152,535,37748736,30.0
cap,83,0.946807993088834,3,260,21,393216,5,26,120,380,37748736,30.0
cap,84,0.9532995922856635,3,294,25,393216,5,32,151,445,37748736,30.0
cap,85,0.9335859445554036,3,634,12,393216,5,38,289,923,37748736,30.0
cap,86,0.8323886356328696,2,379,10,491520,5,32,217,596,31457280,25.0
cap,87,0.8534657355505277,2,463,11,491520,5,33,244,707,31457280,25.0
cap,88,0.9647902761780177,3,290,20,393216,5,31,165,455,37748736,30.0
cap,89,0.9647739773100102,3,291,23,393216,5,31,162,453,37748736,30.0
cap,90,0.934176791006486,3,618,13,393216,5,34,279,897,37748736,30.0
cap,91,0.9213135759339519,4,615,15,294912,5,35,275,890,37748736,30.0
cap,92,0.9611148588791394,3,260,27,393216,5,28,135,395,37748736,30.0
cap,93,0.9611148588791394,3,260,20,393216,5,28,135,395,37748736,30.0
cap,94,0.9532995922856635,3,293,19,393216,5,32,153,446,37748736,30.0
cap,95,0.9611148588791394,3,258,20,393216,5,28,138,396,37748736,30.0
cap,96,0.9074825231390662,3,533,13,393216,5,33,260,793,37748736,30.0
cap,97,0.9382712563458423,3,616,19,393216,5,36,260,876,37748736,30.0
cap,98,0.845529450777874,2,401,10,491520,4,29,159,560,31457280,25.0
cap,99,0.9569316295183234,3,514,12,393216,5,32,259,773,37748736,30.0
cap,100,0.9611148588791394,3,260,28,393216,5,28,135,395,37748736,30.0
cap,101,0.9647902761780177,3,290,22,393216,5,31,165,455,37748736,30.0
cap,102,0.8424004159101693,3,377,18,393216,4,30,182,559,37748736,30.0
cap,103,0.9611148588791394,3,260,50,393216,5,28,135,395,37748736,30.0
cap,104,0.9611148588791394,3,252,21,393216,5,28,135,387,37748736,30.0
cap,105,0.8422685280158675,4,309,41,294912,4,23,97,406,37748736,30.0
cap,106,0.9611148588791394,3,260,50,393216,5,28,135,395,37748736,30.0
cap,107,0.8315923439607829,3,321,15,393216,4,31,182,503,37748736,30.0
cap,108,0.9582516934744143,3,656,27,393216,5,36,272,928,37748736,30.0
cap,109,0.9343269322702209,3,244,25,393216,5,27,141,385,37748736,30.0
cap,110,0.9581377853487218,3,734,27,393216,5,34,278,1012,37748736,30.0
cap,111,0.8677751092588759,4,618,15,294912,5,35,268,886,37748736,30.0
cap,112,0.879222814069362,4,513,10,294912,5,33,252,765,37748736,30.0
cap,113,0.9519788933670815,3,341,14,393216,5,34,172,513,37748736,30.0
cap,114,0.9611148588791394,3,260,50,393216,5,28,135,395,37748736,30.0
cap,115,0.8577268216451248,2,448,11,491520,5,34,249,697,31457280,25.0
cap,116,0.7969221129885875,2,754,22,491520,4,26,257,1011,31457280,25.0
cap,117,0.9385003730527426,3,506,14,393216,5,35,263,769,37748736,30.0
cap,118,0.9532587653529514,3,328,24,393216,5,33,154,482,37748736,30.0
cap,119,0.9532995922856635,3,294,26,393216,5,32,151,445,37748736,30.0
cap,120,0.9403323726332463,4,364,24,294912,5,31,158,522,37748736,30.0
cap,121,0.9611148588791394,3,257,23,393216,5,28,136,393,37748736,30.0
cap,122,0.9377203008737549,3,509,12,393216,5,35,243,752,37748736,30.0
cap,123,0.9647821268783744,3,270,23,393216,5,31,163,433,37748736,30.0
cap,124,0.8609961368337051,2,490,12,491520,5,28,267,757,31457280,25.0
cap,125,0.9385003730527426,3,506,14,393216,5,35,263,769,37748736,30.0
cap,126,0.9583077616539797,3,610,26,393216,5,36,268,878,37748736,30.0
cap,127,0.9583729315232701,3,605,25,393216,5,35,275,880,37748736,30.0
cap,128,0.9269925885776601,4,472,14,294912,3,34,195,667,37748736,30.0
cap,129,0.9583322085254578,3,617,24,393216,5,36,271,888,37748736,30.0
cap,130,0.9377260640013383,4,295,26,294912,5,29,147,442,37748736,30.0
cap,131,0.8563050425912888,3,383,30,393216,4,31,173,556,37748736,30.0
cap,132,0.9248888160084393,3,585,14,393216,5,35,279,864,37748736,30.0
cap,133,0.9611148588791394,3,253,23,393216,5,28,137,390,37748736,30.0
cap,134,0.8511039893590946,3,389,25,393216,5,26,175,564,37748736,30.0
cap,135,0.8870118501204753,4,500,11,294912,5,34,228,728,37748736,30.0
cap,136,0.957793805120669,3,553,14,393216,5,35,272,825,37748736,30.0
cap,137,0.957793805120669,3,553,14,393216,5,35,272,825,37748736,30.0
cap,138,0.957793805120669,3,553,14,393216,5,35,272,825,37748736,30.0
cap,139,0.9676635231973589,3,265,14,393216,5,32,155,420,37748736,30.0
cap,140,0.8989439720264926,2,355,10,491520,5,28,201,556,31457280,25.0
cap,141,0.9611148588791394,3,260,25,393216,5,28,135,395,37748736,30.0
cap,142,0.9376446728722758,4,281,38,294912,5,29,140,421,37748736,30.0
cap,143,0.8520076481632067,3,464,10,393216,5,38,254,718,37748736,30.0
cap,144,0.8870166431504458,2,482,30,491520,5,27,159,641,31457280,25.0
cap,145,0.9583316677149648,3,589,15,393216,5,37,275,864,37748736,30.0
cap,146,0.9287245491746783,4,459,10,294912,5,28,237,696,37748736,30.0
cap,147,0.9579239260684236,3,541,15,393216,5,34,272,813,37748736,30.0
cap,148,0.9048757567301614,4,493,13,294912,5,33,211,704,37748736,30.0
cap,149,0.9583316677149648,3,589,15,393216,5,37,275,864,37748736,30.0
cap,150,0.9170524623664356,4,464,15,294912,4,30,203,667,37748736,30.0
cap,151,0.946807993088834,3,255,22,393216,5,26,120,375,37748736,30.0
cap,152,0.9581755824869413,3,537,14,393216,5,35,269,806,37748736,30.0
cap,153,0.9223367767897619,4,644,13,294912,5,33,285,929,37748736,30.0
cap,154,0.9585091098742595,3,570,19,393216,5,34,262,832,37748736,30.0
cap,155,0.8646565045818244,4,395,11,294912,5,28,194,589,37748736,30.0
cap,156,0.9581352347575661,3,543,24,393216,5,34,261,804,37748736,30.0
cap,157,0.938510213349765,3,493,16,393216,5,34,262,755,37748736,30.0
cap,158,0.8645076590569156,4,561,11,294912,5,38,258,819,37748736,30.0
cap,159,0.9203293068176261,4,553,11,294912,5,34,259,812,37748736,30.0
cap,160,0.9584213623060753,3,558,19,393216,5,36,264,822,37748736,30.0
cap,161,0.9094014987562454,3,518,11,393216,5,34,274,792,37748736,30.0
cap,162,0.9329679115288763,3,536,12,393216,5,32,264,800,37748736,30.0
cap,163,0.9590792572284812,3,565,14,393216,5,31,271,836,37748736,30.0
cap,164,0.9460546891395936,4,372,18,294912,5,31,152,524,37748736,30.0
cap,165,0.8460641839714107,4,451,15,294912,2,22,119,570,37748736,30.0
cap,166,0.934176791006486,3,618,13,393216,5,34,279,897,37748736,30.0
cap,167,0.9483065221474856,4,364,11,294912,5,25,152,516,37748736,30.0
cap,168,0.9393935517987675,4,329,10,294912,5,31,148,477,37748736,30.0
cap,169,0.9554549884662193,4,266,11,294912,3,23,123,389,37748736,30.0
cap,170,0.9483065221474856,4,364,11,294912,5,25,152,516,37748736,30.0
cap,171,0.9478858708031886,4,266,31,294912,5,28,154,420,37748736,30.0
cap,172,0.9478858708031886,4,266,45,294912,5,28,154,420,37748736,30.0
cap,173,0.9386201169566046,3,586,15,393216,5,37,272,858,37748736,30.0
cap,174,0.9557700038994495,4,373,14,294912,3,23,149,522,37748736,30.0
cap,175,0.9583484691073778,3,588,25,393216,5,35,271,859,37748736,30.0
cap,176,0.9554549884662193,4,266,11,294912,3,23,123,389,37748736,30.0
cap,177,0.9440634070453786,4,705,19,294912,5,37,314,1019,37748736,30.0
cap,178,0.9394948488483703,4,644,14,294912,5,36,261,905,37748736,30.0
cap,179,0.9287245491746783,4,459,10,294912,5,28,237,696,37748736,30.0
cap,180,0.9583316677149648,3,589,15,393216,5,37,275,864,37748736,30.0
cap,181,0.9611148588791394,3,260,27,393216,5,28,135,395,37748736,30.0
cap,182,0.9581433595368869,3,569,24,393216,5,33,270,839,37748736,30.0
cap,183,0.874116314344524,2,509,12,491520,5,30,278,787,31457280,25.0
cap,184,0.9582598488891442,3,653,24,393216,5,35,271,924,37748736,30.0
cap,185,0.871754820314108,4,372,15,294912,3,22,118,490,37748736,30.0
cap,186,0.9581755824869413,3,537,14,393216,5,35,269,806,37748736,30.0
cap,187,0.8601943323245074,3,487,10,393216,5,29,215,702,37748736,30.0
cap,188,0.7937620639479555,4,335,12,294912,4,29,166,501,37748736,30.0
cap,189,0.9611148588791394,3,260,28,393216,5,28,135,395,37748736,30.0
cap,190,0.9453901202555326,4,304,40,294912,5,31,153,457,37748736,30.0
cap,191,0.9185511261606202,3,333,32,393216,5,31,155,488,37748736,30.0
cap,192,0.9584295123493014,3,560,18,393216,5,37,269,829,37748736,30.0
cap,193,0.957793805120669,3,553,14,393216,5,35,272,825,37748736,30.0
cap,194,0.8989439720264926,2,355,10,491520,5,28,201,556,31457280,25.0
cap,195,0.67298004805671,2,179,14,491520,4,22,87,266,31457280,25.0
cap,196,0.9376446728722758,4,281,37,294912,5,29,140,421,37748736,30.0
cap,197,0.9611148588791394,3,260,29,393216,5,28,135,395,37748736,30.0
cap,198,0.9239202734324291,4,367,11,294912,4,32,184,551,37748736,30.0
cap,199,0.8700552042575961,4,321,37,294912,5,27,128,449,37748736,30.0
cap,200,0.9287245491746783,4,459,10,294912,5,28,237,696,37748736,30.0
cap,201,0.932577837205009,3,570,11,393216,5,36,278,848,37748736,30.0
cap,202,0.9483065221474856,4,364,11,294912,5,25,152,516,37748736,30.0
cap,203,0.9385003730527426,3,506,14,393216,5,35,263,769,37748736,30.0
cap,204,0.9478858708031886,4,266,47,294912,5,28,154,420,37748736,30.0
cap,205,0.9611148588791394,3,260,27,393216,5,28,135,395,37748736,30.0
cap,206,0.9611148588791394,3,260,28,393216,5,28,135,395,37748736,30.0
cap,207,0.8710513229903103,3,256,10,393216,3,18,89,345,37748736,30.0
cap,208,0.9147610625967145,4,311,11,294912,3,28,159,470,37748736,30.0
cap,209,0.8730689675516906,2,457,13,491520,3,28,202,659,31457280,25.0
cap,210,0.9042664692213389,2,438,12,491520,5,33,229,667,31457280,25.0
cap,211,0.9483065221474856,4,364,11,294912,5,25,152,516,37748736,30.0
cap,212,0.9393935517987675,4,329,10,294912,5,31,148,477,37748736,30.0
cap,213,0.8669613083836429,2,516,16,491520,5,30,231,747,31457280,25.0
cap,214,0.6774612613819396,2,108,41,491520,6,15,50,158,31457280,25.0
cap,215,0.8380460333228275,4,306,11,294912,2,26,151,457,37748736,30.0
cap,216,0.7972571615714115,3,277,28,393216,4,30,144,421,37748736,30.0
cap,217,0.9380884943863377,3,553,15,393216,5,35,259,812,37748736,30.0
cap,218,0.9211848763940511,3,231,16,393216,3,25,128,359,37748736,30.0
cap,219,0.9554549884662193,4,266,11,294912,3,23,123,389,37748736,30.0
cap,220,0.9039684858847249,4,283,24,294912,5,28,165,448,37748736,30.0
cap,221,0.935469164055676,3,609,25,393216,5,35,263,872,37748736,30.0
cap,222,0.8599287172459759,3,369,14,393216,4,31,171,540,37748736,30.0
cap,223,0.8380036859919343,4,279,10,294912,2,26,135,414,37748736,30.0
cap,224,0.9556168264071839,4,308,13,294912,3,23,142,450,37748736,30.0
cap,225,0.8336440058511032,4,434,28,294912,5,31,167,601,37748736,30.0
cap,226,0.9647821268783744,3,270,22,393216,5,31,163,433,37748736,30.0
cap,227,0.8352850382931951,3,251,11,393216,2,22,121,372,37748736,30.0
cap,228,0.9314618399496526,3,307,16,393216,5,31,162,469,37748736,30.0
cap,229,0.8428764710570389,3,245,13,393216,4,28,134,379,37748736,30.0
cap,230,0.8432095981484157,3,328,13,393216,2,22,134,462,37748736,30.0
cap,231,0.9483065221474856,4,364,11,294912,5,25,152,516,37748736,30.0
cap,232,0.9376196144425532,3,663,17,393216,5,36,283,946,37748736,30.0
cap,233,0.967655381060544,3,257,13,393216,5,32,153,410,37748736,30.0
cap,234,0.9331959121401516,3,624,13,393216,5,38,286,910,37748736,30.0
cap,235,0.928558212901039,4,390,14,294912,5,29,170,560,37748736,30.0
cap,236,0.9106893095499933,4,580,27,294912,5,34,253,833,37748736,30.0
cap,237,0.8407888305406408,4,438,13,294912,4,36,209,647,37748736,30.0
cap,238,0.8766290285702754,4,535,15,294912,5,37,269,804,37748736,30.0
cap,239,0.9676635231973589,3,265,14,393216,5,32,155,420,37748736,30.0
cap,240,0.8867819221906761,3,254,29,393216,5,23,113,367,37748736,30.0
cap,241,0.8507535235359086,3,246,13,393216,3,27,116,362,37748736,30.0
cap,242,0.9287245491746783,4,459,10,294912,5,28,237,696,37748736,30.0
cap,243,0.9647902623804494,3,275,13,393216,5,31,148,423,37748736,30.0
cap,244,0.9413734673766069,4,700,13,294912,5,38,284,984,37748736,30.0
cap,245,0.9611148588791394,3,260,28,393216,5,28,135,395,37748736,30.0
cap,246,0.938565613121259,3,510,15,393216,5,36,268,778,37748736,30.0
cap,247,0.8884443327134566,3,316,11,393216,3,18,94,410,37748736,30.0
cap,248,0.9519788933670815,3,341,14,393216,5,34,172,513,37748736,30.0
cap,249,0.9267088262857494,4,484,15,294912,3,30,197,681,37748736,30.0
cap,250,0.9611148588791394,3,260,48,393216,5,28,135,395,37748736,30.0
cap,251,0.9611148588791394,3,260,29,393216,5,28,135,395,37748736,30.0
cap,252,0.8640556042952383,2,568,16,491520,5,33,235,803,31457280,25.0
cap,253,0.8459058181644483,3,258,13,393216,4,26,149,407,37748736,30.0
cap,254,0.9647902761780177,3,296,22,393216,5,32,172,468,37748736,30.0
cap,255,0.9611148588791394,3,260,28,393216,5,28,135,395,37748736,30.0
cap,256,0.946807993088834,3,260,28,393216,5,26,120,380,37748736,30.0
cap,257,0.8589308282907966,3,541,10,393216,5,37,247,788,37748736,30.0
cap,258,0.9611148588791394,3,260,26,393216,5,28,135,395,37748736,30.0
cap,259,0.9049067220389808,4,394,25,294912,5,28,169,563,37748736,30.0
cap,260,0.9377830612411422,4,369,15,294912,5,31,166,535,37748736,30.0
cap,261,0.9611148588791394,3,260,29,393216,5,28,135,395,37748736,30.0
cap,262,0.9676635231973589,3,265,14,393216,5,32,155,420,37748736,30.0
cap,263,0.9583316677149648,3,589,15,393216,5,37,275,864,37748736,30.0
cap,264,0.9676635231973589,3,265,14,393216,5,32,155,420,37748736,30.0
cap,265,0.9120616916595177,4,323,29,294912,5,30,165,488,37748736,30.0
cap,266,0.8804155989595033,3,275,10,393216,4,28,161,436,37748736,30.0
cap,267,0.9676472327782779,3,290,28,393216,5,29,162,452,37748736,30.0
cap,268,0.9519788933670815,3,341,14,393216,5,34,172,513,37748736,30.0
cap,269,0.9676635231973589,3,265,14,393216,5,32,155,420,37748736,30.0
cap,270,0.9582761042778047,3,624,25,393216,5,35,268,892,37748736,30.0
cap,271,0.9676635231973589,3,265,14,393216,5,32,155,420,37748736,30.0
cap,272,0.9557700038994495,4,373,14,294912,3,23,149,522,37748736,30.0
cap,273,0.9676635231973589,3,265,14,393216,5,32,155,420,37748736,30.0
cap,274,0.8316656977086456,3,309,14,393216,4,30,178,487,37748736,30.0
cap,275,0.9413734673766069,4,700,13,294912,5,38,284,984,37748736,30.0
cap,276,0.9676472327782779,3,290,28,393216,5,29,162,452,37748736,30.0
cap,277,0.9384694655011077,3,504,16,393216,5,35,265,769,37748736,30.0
cap,278,0.9676635231973589,3,265,14,393216,5,32,155,420,37748736,30.0
cap,279,0.9213135759339519,4,615,15,294912,5,35,275,890,37748736,30.0
cap,280,0.9033377889751488,2,384,11,491520,5,26,212,596,31457280,25.0
cap,281,0.9648065612508404,3,287,14,393216,5,31,155,442,37748736,30.0
cap,282,0.8659412526918736,4,422,10,294912,5,33,191,613,37748736,30.0
cap,283,0.8804155989595033,3,275,10,393216,4,28,161,436,37748736,30.0
cap,284,0.8593577637751775,4,308,16,294912,5,32,157,465,37748736,30.0
cap,285,0.943880609497937,4,673,17,294912,5,33,308,981,37748736,30.0
cap,286,0.9611148588791394,3,260,26,393216,5,28,135,395,37748736,30.0
cap,287,0.9355063877254797,3,369,14,393216,4,30,210,579,37748736,30.0
cap,288,0.8867819221906761,3,254,32,393216,5,23,113,367,37748736,30.0
cap,289,0.9676635231973589,3,265,14,393216,5,32,155,420,37748736,30.0
cap,290,0.8700796788016637,4,352,45,294912,5,25,135,487,37748736,30.0
cap,291,0.7917283836997491,2,562,27,491520,2,9,51,613,31457280,25.0
cap,292,0.8807128121451695,3,581,13,393216,5,36,303,884,37748736,30.0
cap,293,0.9364859803756417,4,640,19,294912,5,37,265,905,37748736,30.0
cap,294,0.9611148588791394,3,260,28,393216,5,28,135,395,37748736,30.0
cap,295,0.9229348726322438,4,657,14,294912,5,34,289,946,37748736,30.0
cap,296,0.9611148588791394,3,252,21,393216,5,28,135,387,37748736,30.0
cap,297,0.9440634070453786,4,705,19,294912,5,37,314,1019,37748736,30.0
cap,298,0.9610946749388211,3,654,19,393216,5,37,303,957,37748736,30.0
cap,299,0.9611148588791394,3,260,29,393216,5,28,135,395,37748736,30.0
cap,300,0.9647658505743444,3,294,23,393216,5,32,168,462,37748736,30.0
cap,301,0.9576026855715162,4,414,20,294912,3,31,181,595,37748736,30.0
cap,302,0.9110303762762652,4,551,21,294912,5,37,257,808,37748736,30.0
cap,303,0.8626450532350031,4,373,10,294912,4,26,165,538,37748736,30.0
cap,304,0.9611148588791394,3,260,29,393216,5,28,135,395,37748736,30.0
cap,305,0.9287245491746783,4,459,10,294912,5,28,237,696,37748736,30.0
cap,306,0.9418038967434462,4,658,13,294912,5,36,267,925,37748736,30.0
cap,307,0.9581433595368869,3,569,25,393216,5,33,270,839,37748736,30.0
cap,308,0.8354109082781715,3,501,19,393216,2,15,65,566,37748736,30.0
cap,309,0.8717331736695861,2,385,10,491520,3,23,162,547,31457280,25.0
cap,310,0.9647658351760846,3,302,26,393216,5,31,158,460,37748736,30.0
cap,311,0.8599368637732484,3,372,28,393216,4,30,167,539,37748736,30.0
cap,312,0.9611148588791394,3,260,28,393216,5,28,135,395,37748736,30.0
cap,313,0.9253473709234841,4,566,20,294912,5,32,243,809,37748736,30.0
cap,314,0.9377586446993735,4,283,30,294912,5,29,152,435,37748736,30.0
cap,315,0.9611148588791394,3,260,29,393216,5,28,135,395,37748736,30.0
cap,316,0.9042664692213389,2,438,12,491520,5,33,229,667,31457280,25.0
cap,317,0.9577002970232996,4,495,21,294912,3,31,193,688,37748736,30.0
cap,318,0.9647902761780177,3,292,16,393216,5,31,171,463,37748736,30.0
cap,319,0.967655381060544,3,257,13,393216,5,32,153,410,37748736,30.0
cap,320,0.9647902761780177,3,290,23,393216,5,31,165,455,37748736,30.0
cap,321,0.9676472327782779,3,290,28,393216,5,29,162,452,37748736,30.0
cap,322,0.9393935517987675,4,329,10,294912,5,31,148,477,37748736,30.0
cap,323,0.9611148588791394,3,260,26,393216,5,28,135,395,37748736,30.0
cap,324,0.9042664692213389,2,438,12,491520,5,33,229,667,31457280,25.0
cap,325,0.9647658351760846,3,302,28,393216,5,31,158,460,37748736,30.0
cap,326,0.9676472327782779,3,290,29,393216,5,29,162,452,37748736,30.0
cap,327,0.9611148588791394,3,252,23,393216,5,28,135,387,37748736,30.0
cap,328,0.9611148588791394,3,253,24,393216,5,28,137,390,37748736,30.0
cap,329,0.967655381060544,3,257,13,393216,5,32,153,410,37748736,30.0
cap,330,0.9339875073329038,3,592,14,393216,5,38,286,878,37748736,30.0
cap,331,0.859813191608098,4,537,12,294912,5,30,259,796,37748736,30.0
cap,332,0.9046178573301219,2,486,19,491520,3,32,166,652,31457280,25.0
cap,333,0.9577002970232996,4,494,22,294912,3,31,193,687,37748736,30.0
