{'application_name': 'UCSBFinetuning-PCAPS0-f10', 'hypermapper_mode': {'mode': 'client-server'}, 'design_of_experiment': {'doe_type': 'random sampling', 'number_of_samples': 200}, 'output_data_file': '/home/annuszulfiqar/research/NetEye/dt-framework/results/hypermapper-bayesian_optimization-UCSBFinetuning-PCAPS0-f10-2024-12-10-16:05:06/output_samples.csv', 'log_file': '/home/annuszulfiqar/research/NetEye/dt-framework/results/hypermapper-bayesian_optimization-UCSBFinetuning-PCAPS0-f10-2024-12-10-16:05:06/hypermapper_log.log', 'input_parameters': {'depth': {'parameter_type': 'integer', 'values': [5, 50], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'features_per_partition': {'parameter_type': 'ordinal', 'values': [1], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'c1': {'parameter_type': 'ordinal', 'values': [0.0, 0.25, 0.5, 0.75, 1.0], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'c2': {'parameter_type': 'ordinal', 'values': [0.0, 0.25, 0.5, 0.75, 1.0], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'c3': {'parameter_type': 'ordinal', 'values': [0.0, 0.25, 0.5, 0.75, 1.0], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'c4': {'parameter_type': 'ordinal', 'values': [0.0, 0.25, 0.5, 0.75, 1.0], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'c5': {'parameter_type': 'ordinal', 'values': [0.0, 0.25, 0.5, 0.75, 1.0], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'c6': {'parameter_type': 'ordinal', 'values': [0.0, 0.2, 0.4, 0.6, 0.8], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}}, 'optimization_objectives': ['f1_score', 'num_flows'], 'optimization_iterations': 500, 'evaluations_per_optimization_iteration': 10, 'optimization_method': 'bayesian_optimization', 'acquisition_function': 'EI', 'scalarization_method': 'tchebyshev', 'verbose_logging': False, 'profiling': False, 'noise': True, 'profiling_file': 'profiles/profile.csv', 'append_profiles': False, 'number_of_cpus': 0, 'max_number_of_predictions': 1000000, 'time_budget': -1, 'number_of_repetitions': 1, 'models': {'model': 'random_forest', 'number_of_trees': 10, 'max_features': 0.5, 'bootstrap': False, 'min_samples_split': 5}, 'output_image': {'output_image_pdf_file': 'output_pareto.pdf', 'image_xlog': False, 'image_ylog': False}, 'feasible_output': {'name': 'Valid', 'true_value': 'True', 'false_value': 'False', 'enable_feasible_predictor': False, 'enable_feasible_predictor_grid_search_on_recall_and_precision': False, 'feasible_predictor_grid_search_validation_file': '/home/lnardi/spatial-lang/results/apps_classification_test_set/BlackScholes.csv'}, 'timestamp': 'Timestamp', 'run_directory': '.', 'output_pareto_file': 'output_pareto.csv', 'weight_sampling': 'flat', 'bounding_box_limits': [0, 1], 'local_search_starting_points': 10, 'local_search_random_points': 10000, 'local_search_evaluation_limit': -1, 'scalarization_key': 'scalarization', 'local_search_scalarization_weights': [1], 'print_parameter_importance': False, 'normalize_inputs': False, 'epsilon_greedy_threshold': 0.1, 'prior_method': 'pibo', 'prior_beta': -1, 'prior_floor': 1e-06, 'model_posterior_weight': 10, 'model_good_quantile': 0.05, 'prior_estimation_file': 'samples.csv', 'prior_estimation_quantile': 0.1, 'estimate_multivariate_priors': False, 'resume_optimization': False, 'resume_optimization_data': 'output_samples.csv', 'bandwidth_parameter': 0, 'bandwidth_n_factor': 100, 'prior_limit_estimation_points': 10000, 'posterior_computation_lower_limit': 1e-08, 'custom_gaussian_prior_means': [0], 'custom_gaussian_prior_stds': [-1], 'acquisition_function_optimizer': 'local_search', 'evolution_population_size': 50, 'evolution_generations': 150, 'mutation_rate': 1, 'evolution_crossover': False, 'regularize_evolution': False, 'batch_size': 2, 'print_best': 'auto', 'print_posterior_best': False, 'cma_es_sigma': 0.2, 'cma_es_starting_points': 1, 'cma_es_random_points': 10000}
Design of experiment phase, number of new doe samples = 200 .......
Running on client-server mode.
Communication protocol: sending message...
Request 200
depth,features_per_partition,c1,c2,c3,c4,c5,c6
23,1,1.0,0.75,0.25,1.0,0.75,0.0
50,1,0.25,0.25,0.0,0.5,0.5,0.0
48,1,0.75,0.75,1.0,0.0,1.0,0.4
32,1,0.75,0.0,1.0,0.0,0.75,0.8
22,1,1.0,0.5,1.0,0.0,0.5,0.0
17,1,0.5,0.0,0.0,0.0,0.75,0.4
7,1,0.0,1.0,0.25,0.75,0.0,0.6
26,1,0.0,1.0,0.25,1.0,0.5,0.4
21,1,0.5,0.5,0.5,1.0,0.25,0.8
38,1,0.0,0.75,0.75,1.0,0.25,0.4
41,1,0.0,1.0,1.0,0.0,0.25,0.2
43,1,0.0,0.25,0.25,0.0,0.5,0.6
7,1,1.0,1.0,0.25,0.25,0.25,0.2
8,1,1.0,0.0,1.0,1.0,0.75,0.4
14,1,1.0,0.75,0.75,0.75,0.5,0.6
29,1,1.0,0.75,0.5,0.5,0.5,0.2
37,1,0.0,0.25,0.75,0.25,1.0,0.6
42,1,0.5,0.25,0.25,0.5,1.0,0.4
6,1,0.25,0.0,1.0,0.25,1.0,0.0
5,1,0.0,0.25,0.0,0.25,1.0,0.6
36,1,0.75,0.0,0.75,1.0,1.0,0.0
10,1,0.75,0.5,0.75,0.0,0.5,0.2
15,1,0.0,0.5,0.0,0.25,0.5,0.4
34,1,0.75,0.25,0.25,0.25,1.0,0.8
9,1,0.5,0.75,0.0,0.5,1.0,0.8
25,1,0.75,0.75,0.75,0.5,0.75,0.4
24,1,1.0,0.75,0.75,0.25,0.25,0.2
30,1,0.5,1.0,0.5,0.0,1.0,0.4
14,1,0.25,0.75,0.75,0.5,1.0,0.6
16,1,0.75,0.25,0.0,0.5,0.25,0.8
21,1,0.0,0.25,1.0,0.75,0.0,0.4
9,1,0.0,0.0,0.0,0.25,0.75,0.0
44,1,0.0,1.0,0.75,1.0,0.25,0.4
34,1,0.25,0.5,1.0,1.0,1.0,0.2
47,1,0.5,0.0,1.0,0.0,1.0,0.4
47,1,0.75,1.0,0.0,1.0,0.5,0.6
10,1,0.5,0.75,0.5,0.25,0.25,0.6
19,1,0.5,0.25,0.5,1.0,0.0,0.6
33,1,1.0,0.5,0.25,0.75,0.25,0.2
10,1,0.25,0.0,1.0,0.25,0.5,0.8
12,1,0.0,1.0,0.5,0.5,0.0,0.6
28,1,0.5,1.0,1.0,1.0,1.0,0.0
18,1,0.5,0.0,0.25,1.0,0.75,0.0
11,1,0.25,0.5,0.75,0.5,1.0,0.0
37,1,0.5,0.25,1.0,0.25,0.25,0.2
7,1,0.75,0.0,0.75,0.25,0.25,0.8
14,1,0.25,0.5,0.5,1.0,1.0,0.0
13,1,0.25,0.75,0.0,0.5,1.0,0.0
28,1,0.5,0.75,0.75,0.75,0.75,0.0
40,1,0.25,0.25,0.5,1.0,1.0,0.8
32,1,0.0,0.5,0.75,1.0,1.0,0.8
33,1,0.75,0.0,0.0,0.75,1.0,0.0
27,1,0.5,0.25,0.25,1.0,0.0,0.6
41,1,0.25,0.0,0.5,0.0,0.5,0.4
9,1,0.5,0.0,0.0,0.5,0.5,0.6
46,1,0.75,0.5,0.25,0.75,0.75,0.6
34,1,0.0,0.0,1.0,0.75,0.25,0.6
39,1,0.75,0.75,0.5,0.0,1.0,0.4
28,1,0.0,0.0,0.0,1.0,1.0,0.0
7,1,0.75,0.25,0.0,0.25,0.0,0.0
50,1,0.75,0.0,1.0,0.25,0.0,0.6
29,1,0.25,0.25,0.25,0.25,0.0,0.4
33,1,0.25,0.5,0.75,0.75,0.75,0.6
37,1,0.75,0.0,0.75,0.75,0.0,0.4
8,1,0.25,0.5,0.25,0.25,0.5,0.2
48,1,1.0,0.25,0.25,0.25,0.0,0.6
41,1,0.75,1.0,0.0,0.5,0.75,0.2
12,1,0.0,0.25,0.5,0.5,0.5,0.2
27,1,0.5,0.25,0.5,1.0,0.0,0.6
17,1,0.25,0.0,0.75,0.5,0.75,0.2
14,1,1.0,0.25,0.5,0.75,0.0,0.0
34,1,0.5,0.75,0.5,1.0,0.0,0.4
50,1,0.5,0.5,0.25,0.0,0.75,0.4
42,1,0.5,0.5,0.0,0.25,1.0,0.4
17,1,0.5,0.25,0.5,0.75,0.5,0.6
25,1,0.75,1.0,0.0,0.75,0.75,0.8
12,1,0.0,0.75,0.0,0.25,0.25,0.2
29,1,0.5,0.75,0.25,0.5,0.75,0.6
31,1,0.0,0.0,0.75,0.25,0.5,0.8
35,1,1.0,0.5,0.0,0.5,0.0,0.6
13,1,0.75,0.0,1.0,1.0,0.75,0.4
13,1,0.75,0.25,1.0,0.0,0.5,0.4
36,1,0.25,0.0,1.0,1.0,1.0,0.4
22,1,0.0,1.0,0.25,0.25,0.0,0.6
41,1,1.0,0.75,1.0,0.75,0.0,0.8
5,1,0.75,0.75,1.0,0.25,0.75,0.6
46,1,0.0,0.5,0.5,0.75,0.75,0.0
32,1,0.5,0.25,0.0,0.75,0.0,0.4
49,1,0.5,0.25,0.75,1.0,0.25,0.6
17,1,0.0,0.5,1.0,0.25,1.0,0.2
11,1,0.25,0.75,0.75,0.75,1.0,0.0
9,1,0.25,0.5,0.5,0.25,0.0,0.4
43,1,0.25,0.5,0.0,0.0,0.25,0.2
43,1,0.25,0.0,0.0,0.5,0.0,0.2
24,1,0.75,0.0,0.0,1.0,0.5,0.8
27,1,0.75,0.0,0.5,0.25,0.25,0.0
20,1,1.0,0.25,0.25,1.0,1.0,0.4
13,1,0.25,0.25,0.75,0.5,1.0,0.4
41,1,0.0,0.75,0.75,1.0,0.5,0.0
36,1,0.5,0.5,1.0,0.25,0.0,0.6
33,1,0.5,0.5,0.0,0.5,0.5,0.8
10,1,0.75,0.5,1.0,1.0,1.0,0.6
31,1,1.0,1.0,0.5,0.5,0.75,0.4
48,1,0.25,0.5,0.5,0.75,0.75,0.0
45,1,0.0,0.5,0.75,0.0,0.0,0.4
36,1,0.25,0.0,0.75,0.25,0.25,0.6
44,1,0.75,0.75,0.25,0.0,0.5,0.0
21,1,0.75,0.5,0.0,0.25,0.0,0.8
16,1,0.75,1.0,0.25,0.5,0.75,0.2
17,1,0.25,0.25,0.5,0.0,0.0,0.6
48,1,0.0,0.25,1.0,0.5,0.25,0.2
40,1,0.75,0.75,0.25,0.5,0.75,0.0
8,1,0.0,0.0,0.75,0.75,0.5,0.2
47,1,0.5,0.5,0.25,0.25,0.5,0.0
34,1,0.5,1.0,0.5,1.0,0.25,0.0
40,1,0.5,0.25,1.0,0.25,0.25,0.4
27,1,0.75,0.75,0.5,1.0,0.25,0.6
29,1,0.5,0.75,0.25,1.0,1.0,0.0
25,1,1.0,0.5,0.75,1.0,0.5,0.4
45,1,0.25,0.75,1.0,0.75,1.0,0.8
50,1,0.5,1.0,0.0,0.0,1.0,0.4
7,1,1.0,0.0,1.0,0.75,0.75,0.8
Communication protocol: receiving message....
depth,features_per_partition,c1,c2,c3,c4,c5,c6,f1_score,num_flows
14,1,0.5,1.0,0.25,0.5,0.0,0.2,-0.19579132843113617,-786432.0
28,1,0.75,1.0,0.75,0.0,0.0,0.0,-0.29720691134964095,-786432.0
43,1,0.75,0.25,0.5,0.5,0.0,0.2,-0.24370050628941414,-589824.0
26,1,0.0,1.0,0.75,1.0,0.0,0.8,-0.3115153728187208,-589824.0
33,1,1.0,0.5,0.0,0.75,1.0,0.8,-0.24356808330020877,-589824.0
50,1,0.75,1.0,0.5,0.0,0.25,0.2,-0.31399297322040454,-589824.0
35,1,0.75,0.25,0.25,0.75,0.75,0.6,-0.22356015997839307,-786432.0
7,1,0.5,0.75,0.5,0.0,0.25,0.6,-0.11198814850584939,-786432.0
14,1,0.5,0.75,1.0,0.75,0.0,0.0,-0.23487687661241452,-786432.0
29,1,1.0,1.0,1.0,0.75,1.0,0.6,-0.23761310714648942,-786432.0
14,1,0.75,1.0,0.0,0.0,0.25,0.6,-0.21656883591834228,-786432.0
44,1,0.75,1.0,0.75,0.75,0.75,0.2,-0.2984680585218525,-786432.0
42,1,0.0,0.0,0.25,0.25,1.0,0.6,-0.3237060029532447,-589824.0
46,1,0.5,0.0,0.25,0.0,0.5,0.8,-0.2027468408950182,-786432.0
44,1,0.5,0.75,0.75,0.5,1.0,0.8,-0.2857800837197905,-589824.0
8,1,0.75,0.0,0.75,0.5,0.25,0.2,-0.10464577313814179,-786432.0
19,1,1.0,0.0,0.75,0.25,0.0,0.6,-0.20802926649151104,-786432.0
23,1,0.0,0.25,0.0,0.5,0.25,0.2,-0.2837980396662757,-786432.0
18,1,0.0,0.75,1.0,0.75,0.0,0.0,-0.3155121469720982,-786432.0
35,1,0.5,0.5,1.0,0.5,0.75,0.8,-0.3165482720973142,-589824.0
50,1,0.5,0.0,0.5,0.75,0.5,0.2,-0.31507784374668163,-786432.0
34,1,1.0,0.75,0.75,0.75,1.0,0.0,-0.2266894907076997,-786432.0
48,1,0.5,0.0,0.5,0.0,0.75,0.4,-0.2802984214439967,-786432.0
33,1,0.0,0.25,0.25,0.0,0.0,0.4,-0.308831082007802,-786432.0
47,1,1.0,0.5,0.75,0.5,0.0,0.4,-0.24480443760679096,-589824.0
37,1,0.25,0.25,1.0,0.75,0.0,0.2,-0.27555177579889956,-786432.0
38,1,0.25,0.0,0.5,0.0,1.0,0.6,-0.18803122155476348,-786432.0
37,1,0.5,0.25,1.0,1.0,0.75,0.0,-0.28249111789320697,-786432.0
15,1,0.0,0.75,0.0,0.0,0.0,0.0,-0.3629002303749014,-786432.0
17,1,0.0,0.25,0.25,0.0,1.0,0.0,-0.28537466247030185,-786432.0
39,1,0.5,1.0,1.0,0.25,0.5,0.6,-0.28756494942507155,-589824.0
10,1,0.25,0.0,0.25,0.5,0.75,0.6,-0.1303937632705873,-786432.0
10,1,1.0,0.5,1.0,1.0,0.25,0.6,-0.1475431984615888,-786432.0
20,1,0.75,0.5,0.25,0.25,1.0,0.4,-0.2136524033877255,-786432.0
39,1,0.0,0.75,0.0,0.5,0.75,0.4,-0.31677414623852096,-589824.0
31,1,0.25,0.5,0.5,0.0,1.0,0.8,-0.2385623133059127,-786432.0
24,1,0.25,0.25,0.25,0.25,0.25,0.6,-0.17578019451276772,-786432.0
37,1,0.75,0.25,0.5,0.0,0.25,0.0,-0.23632590574032256,-589824.0
17,1,0.0,0.75,0.0,0.5,0.5,0.0,-0.2979549710470241,-786432.0
16,1,0.75,0.75,0.0,0.5,0.75,0.4,-0.20757982123783514,-786432.0
37,1,0.25,0.5,0.0,0.5,0.0,0.0,-0.25744110825157607,-786432.0
9,1,0.0,1.0,1.0,0.5,1.0,0.0,-0.1011920985306401,-786432.0
29,1,0.5,0.5,0.0,1.0,0.25,0.8,-0.2596425361043071,-589824.0
26,1,0.5,1.0,0.0,0.0,1.0,0.6,-0.1991544250196794,-786432.0
9,1,0.5,0.0,0.5,0.0,0.25,0.2,-0.14716321549120975,-786432.0
47,1,1.0,0.75,0.0,0.5,0.25,0.6,-0.24876636947135794,-589824.0
39,1,0.5,0.5,0.25,0.25,0.5,0.6,-0.24308529712033938,-786432.0
13,1,0.25,0.0,0.5,0.25,1.0,0.8,-0.21052209742896633,-786432.0
21,1,0.25,1.0,0.25,0.75,1.0,0.6,-0.2757309845863905,-786432.0
49,1,0.75,1.0,0.5,0.75,0.5,0.0,-0.31420386232279535,-589824.0
25,1,1.0,0.5,0.5,0.0,0.75,0.0,-0.23166315502756457,-589824.0
9,1,1.0,0.25,1.0,0.75,0.5,0.8,-0.1454956884956316,-786432.0
24,1,0.25,1.0,0.75,0.0,0.5,0.0,-0.18992625673763125,-786432.0
45,1,0.5,0.25,1.0,1.0,0.5,0.0,-0.2848318061506071,-786432.0
37,1,0.25,0.5,0.75,0.75,0.5,0.6,-0.22362980045894185,-786432.0
8,1,0.0,0.0,1.0,0.5,1.0,0.0,-0.15483473971779177,-786432.0
7,1,0.0,0.25,0.75,0.75,0.5,0.6,-0.11526854546691064,-786432.0
23,1,0.25,0.75,0.0,0.25,0.25,0.2,-0.25701034009551366,-786432.0
48,1,1.0,1.0,0.75,0.0,0.25,0.0,-0.31306851881883113,-589824.0
9,1,0.75,0.75,0.75,0.75,1.0,0.2,-0.12204846312574559,-786432.0
27,1,0.5,0.75,0.25,0.25,0.25,0.0,-0.25879145037934687,-786432.0
32,1,0.0,0.0,0.75,0.25,0.0,0.8,-0.3950477624571329,-786432.0
50,1,0.5,0.75,1.0,0.5,0.5,0.2,-0.2629687593234975,-589824.0
28,1,0.25,0.25,0.75,0.75,0.75,0.4,-0.17888698688741567,-786432.0
40,1,0.5,0.75,0.25,1.0,0.25,0.2,-0.28016098402065653,-786432.0
8,1,0.0,0.5,0.5,0.75,0.5,0.6,-0.14440104009715948,-786432.0
25,1,0.25,0.25,0.5,1.0,0.75,0.2,-0.18854877067466244,-786432.0
26,1,0.0,0.25,1.0,0.25,0.0,0.8,-0.3689847697304405,-589824.0
38,1,1.0,0.25,0.0,0.75,0.25,0.4,-0.2743091047750572,-491520.0
41,1,0.5,0.5,0.5,0.75,0.0,0.6,-0.29891111816257965,-786432.0
36,1,0.25,0.25,0.5,0.0,0.0,0.2,-0.18911717178447188,-786432.0
17,1,0.0,0.5,0.75,0.25,0.0,0.2,-0.24232151049983866,-786432.0
8,1,0.5,0.5,0.5,0.25,0.75,0.0,-0.08259135750342639,-786432.0
21,1,0.0,0.0,0.25,1.0,1.0,0.8,-0.30015068247073806,-589824.0
50,1,0.0,0.25,1.0,0.5,0.25,0.2,-0.3103294385389352,-589824.0
24,1,1.0,0.75,0.25,1.0,1.0,0.8,-0.20926458970027798,-786432.0
10,1,0.25,0.75,0.0,0.0,0.25,0.0,-0.16274457711200627,-786432.0
15,1,1.0,1.0,0.5,0.25,0.0,0.2,-0.1911669607635427,-786432.0
23,1,1.0,0.75,0.25,1.0,0.75,0.0,-0.2691620866099689,-786432.0
50,1,0.25,0.25,0.0,0.5,0.5,0.0,-0.20319269212023225,-786432.0
48,1,0.75,0.75,1.0,0.0,1.0,0.4,-0.3108766730928925,-589824.0
32,1,0.75,0.0,1.0,0.0,0.75,0.8,-0.2813951061507778,-786432.0
22,1,1.0,0.5,1.0,0.0,0.5,0.0,-0.2160777970127457,-786432.0
17,1,0.5,0.0,0.0,0.0,0.75,0.4,-0.25925691875566975,-786432.0
7,1,0.0,1.0,0.25,0.75,0.0,0.6,-0.096854563112565,-786432.0
26,1,0.0,1.0,0.25,1.0,0.5,0.4,-0.2930949912959022,-589824.0
21,1,0.5,0.5,0.5,1.0,0.25,0.8,-0.22160586315029251,-786432.0
38,1,0.0,0.75,0.75,1.0,0.25,0.4,-0.33805063162494076,-589824.0
41,1,0.0,1.0,1.0,0.0,0.25,0.2,-0.3278966159719811,-589824.0
43,1,0.0,0.25,0.25,0.0,0.5,0.6,-0.3121959853126034,-589824.0
