{'application_name': 'UCSBFinetuning-PCAPS0-f10', 'hypermapper_mode': {'mode': 'client-server'}, 'design_of_experiment': {'doe_type': 'random sampling', 'number_of_samples': 200}, 'output_data_file': '/home/annuszulfiqar/research/NetEye/dt-framework/results/hypermapper-bayesian_optimization-UCSBFinetuning-PCAPS0-f10-2024-12-10-22:51:52/output_samples.csv', 'log_file': '/home/annuszulfiqar/research/NetEye/dt-framework/results/hypermapper-bayesian_optimization-UCSBFinetuning-PCAPS0-f10-2024-12-10-22:51:52/hypermapper_log.log', 'input_parameters': {'depth': {'parameter_type': 'integer', 'values': [5, 9], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'features_per_partition': {'parameter_type': 'ordinal', 'values': [2, 3, 4], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'c1': {'parameter_type': 'ordinal', 'values': [0.0, 0.25, 0.5, 0.75, 1.0], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'c2': {'parameter_type': 'ordinal', 'values': [0.0, 0.25, 0.5, 0.75, 1.0], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'c3': {'parameter_type': 'ordinal', 'values': [0.0, 0.25, 0.5, 0.75, 1.0], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'c4': {'parameter_type': 'ordinal', 'values': [0.0, 0.25, 0.5, 0.75, 1.0], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'c5': {'parameter_type': 'ordinal', 'values': [0.0, 0.25, 0.5, 0.75, 1.0], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'c6': {'parameter_type': 'ordinal', 'values': [0.0, 0.2, 0.4, 0.6, 0.8], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}}, 'optimization_objectives': ['f1_score', 'num_flows'], 'optimization_iterations': 500, 'evaluations_per_optimization_iteration': 10, 'optimization_method': 'bayesian_optimization', 'acquisition_function': 'EI', 'scalarization_method': 'tchebyshev', 'verbose_logging': False, 'profiling': False, 'noise': True, 'profiling_file': 'profiles/profile.csv', 'append_profiles': False, 'number_of_cpus': 0, 'max_number_of_predictions': 1000000, 'time_budget': -1, 'number_of_repetitions': 1, 'models': {'model': 'random_forest', 'number_of_trees': 10, 'max_features': 0.5, 'bootstrap': False, 'min_samples_split': 5}, 'output_image': {'output_image_pdf_file': 'output_pareto.pdf', 'image_xlog': False, 'image_ylog': False}, 'feasible_output': {'name': 'Valid', 'true_value': 'True', 'false_value': 'False', 'enable_feasible_predictor': False, 'enable_feasible_predictor_grid_search_on_recall_and_precision': False, 'feasible_predictor_grid_search_validation_file': '/home/lnardi/spatial-lang/results/apps_classification_test_set/BlackScholes.csv'}, 'timestamp': 'Timestamp', 'run_directory': '.', 'output_pareto_file': 'output_pareto.csv', 'weight_sampling': 'flat', 'bounding_box_limits': [0, 1], 'local_search_starting_points': 10, 'local_search_random_points': 10000, 'local_search_evaluation_limit': -1, 'scalarization_key': 'scalarization', 'local_search_scalarization_weights': [1], 'print_parameter_importance': False, 'normalize_inputs': False, 'epsilon_greedy_threshold': 0.1, 'prior_method': 'pibo', 'prior_beta': -1, 'prior_floor': 1e-06, 'model_posterior_weight': 10, 'model_good_quantile': 0.05, 'prior_estimation_file': 'samples.csv', 'prior_estimation_quantile': 0.1, 'estimate_multivariate_priors': False, 'resume_optimization': False, 'resume_optimization_data': 'output_samples.csv', 'bandwidth_parameter': 0, 'bandwidth_n_factor': 100, 'prior_limit_estimation_points': 10000, 'posterior_computation_lower_limit': 1e-08, 'custom_gaussian_prior_means': [0], 'custom_gaussian_prior_stds': [-1], 'acquisition_function_optimizer': 'local_search', 'evolution_population_size': 50, 'evolution_generations': 150, 'mutation_rate': 1, 'evolution_crossover': False, 'regularize_evolution': False, 'batch_size': 2, 'print_best': 'auto', 'print_posterior_best': False, 'cma_es_sigma': 0.2, 'cma_es_starting_points': 1, 'cma_es_random_points': 10000}
Design of experiment phase, number of new doe samples = 200 .......
Running on client-server mode.
Communication protocol: sending message...
Request 200
depth,features_per_partition,c1,c2,c3,c4,c5,c6
6,2,0.75,0.0,0.5,0.75,0.5,0.6
7,2,0.25,0.25,0.25,1.0,1.0,0.6
6,4,0.75,0.75,0.75,1.0,0.75,0.0
8,4,0.0,0.25,0.25,0.75,1.0,0.6
7,3,0.25,0.75,0.0,0.25,0.75,0.2
6,4,0.5,0.5,1.0,1.0,0.25,0.2
9,3,0.25,0.25,0.0,1.0,0.75,0.0
8,4,0.25,1.0,0.5,0.75,0.0,0.0
7,4,0.75,0.25,1.0,0.25,0.25,0.2
7,3,0.0,0.5,0.0,0.25,1.0,0.4
7,3,0.75,0.5,0.25,0.25,0.5,0.6
6,4,1.0,0.5,0.5,1.0,0.75,0.0
8,2,0.5,0.25,0.0,0.25,0.75,0.6
6,2,0.5,0.25,0.75,1.0,0.0,0.0
9,4,0.25,0.25,0.75,0.25,0.0,0.0
8,3,0.0,0.75,0.5,0.0,0.0,0.8
6,3,0.75,0.5,1.0,0.5,1.0,0.2
6,3,0.75,0.0,0.5,0.75,0.75,0.0
9,4,1.0,1.0,0.5,0.25,0.75,0.8
8,2,1.0,1.0,0.5,0.75,0.25,0.6
8,2,0.75,1.0,0.25,1.0,0.25,0.4
7,3,0.0,0.25,0.75,0.25,0.5,0.6
6,4,1.0,1.0,1.0,0.5,0.5,0.2
9,2,0.75,1.0,0.25,0.5,0.75,0.4
6,3,0.5,0.0,1.0,0.25,1.0,0.0
6,2,0.75,0.0,0.75,0.0,1.0,0.6
5,2,0.5,1.0,0.75,0.0,0.5,0.8
9,2,0.75,0.0,0.5,0.5,0.75,0.4
6,4,0.0,0.5,0.5,1.0,0.25,0.0
6,4,0.0,0.25,0.75,0.0,0.25,0.8
8,4,0.75,0.0,0.0,0.5,0.25,0.8
6,2,0.0,0.25,0.5,1.0,0.25,0.2
9,3,0.5,0.25,1.0,0.25,0.0,0.4
8,3,0.5,0.0,0.0,0.25,0.0,0.4
9,3,1.0,0.25,0.5,0.75,0.0,0.0
7,4,0.75,0.25,0.0,1.0,0.75,0.0
7,3,0.25,1.0,0.5,0.25,1.0,0.2
8,3,0.0,0.75,0.75,0.25,0.5,0.2
9,3,0.5,0.25,0.0,0.75,0.25,0.4
6,4,0.5,0.25,0.0,0.25,0.0,0.6
7,4,0.75,0.25,0.5,0.75,1.0,0.4
6,2,0.5,0.25,0.5,0.25,0.75,0.8
6,2,1.0,0.25,0.0,0.5,0.5,0.4
8,4,0.5,0.25,0.0,0.5,0.5,0.4
9,3,0.25,0.5,0.5,0.25,1.0,0.0
7,3,0.5,1.0,0.25,0.0,0.5,0.6
9,4,0.5,0.0,0.75,0.25,0.0,0.0
6,2,0.5,0.5,0.25,0.0,1.0,0.6
8,3,0.0,0.5,0.5,1.0,0.5,0.4
9,2,0.0,0.25,1.0,0.5,0.0,0.6
6,2,0.0,1.0,0.25,1.0,0.5,0.8
9,3,1.0,0.75,1.0,0.75,0.5,0.2
6,4,0.0,0.25,0.75,0.25,0.5,0.2
7,2,0.25,0.0,0.75,0.25,1.0,0.6
5,4,0.5,0.25,1.0,0.25,1.0,0.2
9,4,0.25,0.0,0.25,0.5,0.0,0.2
5,4,0.25,0.75,0.25,0.0,0.25,0.8
7,3,0.75,0.0,0.5,0.0,1.0,0.6
5,2,0.25,1.0,0.0,0.75,0.5,0.0
6,2,0.5,0.75,0.0,1.0,0.0,0.0
8,4,0.75,0.25,0.5,0.75,0.5,0.6
6,3,0.0,0.25,1.0,0.5,0.0,0.4
6,3,0.0,1.0,0.25,0.25,0.5,0.2
7,4,0.5,0.0,0.0,0.75,0.5,0.2
8,2,0.0,0.75,0.25,0.0,0.0,0.6
6,2,0.75,0.5,0.25,0.75,0.75,0.8
8,4,0.5,0.0,0.75,0.0,0.75,0.8
7,3,0.25,0.5,0.5,1.0,1.0,0.0
9,3,0.5,0.5,0.5,0.0,0.5,0.4
8,2,0.5,0.75,1.0,1.0,0.75,0.2
5,4,0.75,0.5,0.25,0.5,0.25,0.4
5,2,0.75,1.0,0.0,0.75,0.25,0.2
6,4,1.0,0.0,0.25,0.75,0.75,0.4
5,3,1.0,0.5,1.0,0.25,1.0,0.8
7,4,0.0,1.0,1.0,0.0,0.75,0.6
5,3,0.75,0.5,1.0,0.5,0.75,0.8
7,4,0.0,0.25,0.0,0.5,0.0,0.8
5,2,0.0,1.0,0.25,1.0,0.5,0.4
9,4,0.5,0.0,0.0,0.25,0.25,0.2
5,3,0.5,0.5,0.25,0.5,0.0,0.4
7,3,1.0,0.75,0.75,0.5,1.0,0.8
9,2,0.0,0.5,0.0,0.25,0.5,0.6
7,2,1.0,0.75,1.0,1.0,1.0,0.0
9,2,0.75,0.5,1.0,0.0,0.25,0.4
5,2,0.0,0.25,0.75,0.75,0.5,0.0
5,2,0.25,0.5,0.5,0.25,0.0,0.0
6,3,0.0,0.25,0.75,0.25,0.75,0.4
8,4,0.75,0.75,0.0,0.75,0.0,0.8
9,2,1.0,0.25,0.5,0.0,0.25,0.8
6,4,1.0,1.0,0.0,0.75,0.25,0.2
6,3,0.25,0.25,0.75,0.75,0.75,0.2
9,2,0.25,0.5,0.75,0.5,1.0,0.8
6,2,1.0,1.0,0.0,1.0,1.0,0.6
5,4,0.5,0.25,0.0,0.0,0.5,0.2
8,4,0.25,1.0,1.0,0.75,0.5,0.4
8,2,0.75,0.25,1.0,1.0,1.0,0.8
9,2,1.0,0.25,0.75,0.25,0.5,0.2
5,3,0.25,0.75,1.0,0.25,0.25,0.6
7,2,0.25,1.0,0.0,0.0,0.75,0.8
9,2,0.0,0.75,0.5,0.75,0.0,0.8
7,4,0.5,0.75,0.5,1.0,1.0,0.8
9,2,0.0,1.0,0.0,1.0,0.5,0.6
8,4,0.25,0.0,0.75,0.25,0.25,0.2
8,3,1.0,1.0,0.75,0.75,0.0,0.6
7,2,0.0,1.0,0.75,0.25,0.25,0.2
5,2,0.75,0.75,0.0,0.75,0.25,0.6
9,2,0.0,0.25,0.25,0.75,0.75,0.4
6,4,0.5,0.75,0.0,0.75,1.0,0.4
7,2,1.0,0.5,0.75,1.0,0.0,0.2
5,4,1.0,0.75,0.0,0.75,0.5,0.0
8,4,0.0,1.0,1.0,0.5,0.25,0.2
8,4,0.75,1.0,0.25,0.75,1.0,0.6
9,3,0.25,0.5,0.5,0.75,0.0,0.0
7,3,0.25,1.0,0.25,0.75,0.75,0.0
5,4,0.25,0.25,0.5,0.75,0.25,0.2
8,2,0.75,0.0,1.0,0.5,0.75,0.0
6,3,1.0,0.75,0.0,0.25,0.75,0.4
7,2,0.25,0.25,1.0,0.0,0.75,0.8
7,3,0.5,0.25,0.5,0.75,1.0,0.0
6,2,0.75,0.25,0.5,0.75,0.75,0.2
9,2,0.25,1.0,0.0,0.75,0.0,0.4
6,3,0.0,0.5,0.0,0.5,0.0,0.8
Communication protocol: receiving message....
depth,features_per_partition,c1,c2,c3,c4,c5,c6,f1_score,num_flows
5,4,0.5,0.25,1.0,0.5,0.25,0.6,-0.08087517588318782,-294912.0
7,3,0.25,1.0,1.0,0.25,0.25,0.4,-0.09085912307592536,-393216.0
6,2,1.0,1.0,0.75,0.0,0.5,0.2,-0.09954874598024256,-491520.0
9,3,1.0,0.25,1.0,0.5,0.75,0.4,-0.09894932183186497,-393216.0
7,4,1.0,0.25,0.0,0.5,0.25,0.4,-0.08066948818644754,-294912.0
7,3,0.75,0.75,0.75,1.0,0.25,0.4,-0.09085912307592536,-393216.0
8,3,0.25,0.25,0.25,1.0,0.25,0.6,-0.13423816177281758,-393216.0
8,3,0.5,0.5,0.25,0.25,0.5,0.0,-0.09045482775060862,-393216.0
6,4,0.5,0.75,0.25,0.0,0.25,0.6,-0.13555423431755284,-294912.0
7,4,0.5,0.0,0.25,1.0,0.75,0.6,-0.05143872515770873,-294912.0
8,4,0.75,0.5,0.75,0.5,0.0,0.8,-0.10502369206264485,-294912.0
7,4,0.0,1.0,0.5,0.5,0.5,0.4,-0.13047746174234576,-294912.0
9,3,0.0,0.5,0.0,1.0,0.25,0.8,-0.13682257095725878,-393216.0
5,2,0.75,1.0,0.25,0.5,0.75,0.2,-0.10154575683550764,-491520.0
7,3,0.25,0.5,0.25,0.75,1.0,0.0,-0.06911042450010689,-393216.0
6,4,0.5,0.0,0.25,0.0,0.75,0.0,-0.061751819992138635,-294912.0
7,3,1.0,0.0,0.5,0.25,0.5,0.4,-0.09122144852222491,-393216.0
6,3,0.75,0.75,1.0,0.25,0.75,0.2,-0.0374851270967105,-393216.0
9,2,0.5,0.25,0.75,0.25,0.5,0.0,-0.20728201891768275,-491520.0
5,2,0.5,1.0,0.5,0.5,0.5,0.0,-0.10154575683550764,-491520.0
7,4,0.5,1.0,0.0,0.75,0.75,0.0,-0.05143872515770873,-294912.0
7,4,0.0,0.25,1.0,0.75,0.75,0.4,-0.09259867014938471,-294912.0
7,2,1.0,1.0,0.5,0.0,0.75,0.6,-0.09372012927684091,-491520.0
8,3,1.0,0.5,1.0,0.75,0.0,0.0,-0.17617319407101864,-393216.0
7,3,1.0,0.75,1.0,0.75,1.0,0.4,-0.11033733753217177,-393216.0
7,2,0.0,1.0,0.5,0.25,0.75,0.8,-0.11055360630117904,-491520.0
8,2,0.75,0.25,0.75,0.5,0.75,0.4,-0.12438685354178515,-491520.0
6,4,0.0,1.0,0.75,0.0,0.25,0.2,-0.11181479736767365,-294912.0
9,2,0.5,0.0,0.5,0.0,1.0,0.8,-0.14428343232485513,-491520.0
7,3,1.0,0.75,0.25,0.0,1.0,0.8,-0.11797115298176743,-393216.0
7,4,0.0,0.5,0.75,0.5,0.5,0.2,-0.09259867014938471,-294912.0
5,2,0.25,0.25,0.5,0.75,0.75,0.4,-0.10154575683550764,-491520.0
9,2,0.75,0.25,0.25,0.0,0.25,0.0,-0.1817119390860692,-491520.0
8,3,0.0,0.25,0.75,0.0,0.5,0.4,-0.10481996498936318,-393216.0
7,4,0.25,0.0,0.75,1.0,0.0,0.6,-0.10261370172259143,-294912.0
8,3,0.75,0.25,1.0,1.0,0.75,0.6,-0.07660565890208398,-393216.0
7,4,0.5,0.25,1.0,0.25,0.75,0.8,-0.0677976431485097,-294912.0
5,3,0.5,0.5,0.75,0.75,1.0,0.0,-0.10154575683550764,-393216.0
8,3,0.0,0.0,0.5,1.0,0.5,0.0,-0.15062448457424427,-393216.0
6,2,0.0,0.75,1.0,0.75,0.0,0.8,-0.1306283496660798,-491520.0
7,2,0.75,0.25,1.0,1.0,0.5,0.8,-0.06770563070201957,-491520.0
6,4,0.0,0.5,0.5,0.5,0.25,0.4,-0.04946101013848619,-294912.0
5,2,0.5,0.0,0.5,0.75,1.0,0.0,-0.07993539686246516,-491520.0
7,3,0.25,0.75,0.75,0.0,0.5,0.2,-0.0854005429297353,-393216.0
5,4,0.5,0.5,1.0,0.5,0.0,0.0,-0.13046264848781533,-294912.0
8,4,0.0,0.75,0.0,0.5,1.0,0.0,-0.13597082305787841,-294912.0
9,2,1.0,0.25,0.5,1.0,0.5,0.2,-0.14303090997083764,-491520.0
5,3,0.25,0.0,1.0,0.75,0.0,0.2,-0.07629134645178483,-393216.0
8,2,0.75,0.25,0.0,1.0,1.0,0.2,-0.11527428356014399,-491520.0
8,3,1.0,0.0,0.5,0.75,0.75,0.0,-0.08721539906413739,-393216.0
7,3,0.25,0.5,0.5,0.0,0.5,0.6,-0.07673263220821133,-393216.0
7,3,0.0,0.5,0.5,0.25,0.0,0.2,-0.09122144852222491,-393216.0
8,4,0.75,0.25,0.25,0.5,0.0,0.8,-0.08732386274316473,-294912.0
5,4,1.0,0.5,0.0,0.0,0.0,0.2,-0.11836401415458138,-294912.0
8,4,0.25,0.75,0.5,0.75,1.0,0.6,-0.07732486994690388,-294912.0
6,3,0.5,0.5,0.25,0.25,0.0,0.2,-0.07666312598037511,-393216.0
9,4,0.5,0.0,0.0,0.25,0.0,0.6,-0.10405580238920055,-294912.0
8,3,0.25,0.75,1.0,1.0,0.25,0.8,-0.09980725080357904,-393216.0
9,4,0.25,1.0,1.0,0.25,0.25,0.4,-0.10433393994028319,-294912.0
6,3,0.0,0.25,0.25,0.5,0.0,0.0,-0.21491177935566438,-393216.0
8,4,0.0,1.0,0.5,0.25,0.25,0.4,-0.1023969590768714,-294912.0
9,2,0.75,0.0,0.25,0.5,0.25,0.2,-0.11398846466903957,-491520.0
8,3,0.5,0.5,0.5,0.75,0.0,0.8,-0.09590569056662444,-393216.0
8,3,0.75,0.0,0.75,1.0,0.75,0.4,-0.08721539906413739,-393216.0
5,4,0.0,0.5,1.0,0.25,0.0,0.0,-0.19160041778780884,-294912.0
5,4,0.75,0.5,0.25,0.75,0.75,0.8,-0.11836401415458138,-294912.0
7,2,0.5,0.0,0.75,0.75,0.25,0.8,-0.15212401395470557,-491520.0
6,4,0.75,0.75,0.75,0.5,0.75,0.4,-0.0765330887251961,-294912.0
8,2,0.75,0.25,0.75,0.25,0.5,0.4,-0.12438685354178515,-491520.0
5,2,0.0,0.75,0.25,1.0,0.25,0.0,-0.10871085401512022,-491520.0
9,3,0.75,0.0,1.0,0.25,1.0,0.8,-0.11496005143290566,-393216.0
9,4,1.0,0.25,0.25,0.25,0.0,0.4,-0.10051003944593,-294912.0
6,3,0.25,0.25,0.0,1.0,0.25,0.8,-0.1277504010283636,-393216.0
5,3,0.75,1.0,0.0,1.0,0.5,0.6,-0.11824978281333533,-393216.0
7,3,0.0,0.0,0.5,0.0,1.0,0.6,-0.13960150314470562,-393216.0
7,3,0.75,0.5,0.5,1.0,0.75,0.2,-0.06911042450010689,-393216.0
6,3,0.5,0.25,0.0,0.0,0.75,0.4,-0.1277504010283636,-393216.0
9,4,0.75,0.25,1.0,0.5,0.75,0.0,-0.12186877177243591,-294912.0
6,2,0.75,0.0,0.5,0.75,0.5,0.6,-0.09982037550750861,-491520.0
7,2,0.25,0.25,0.25,1.0,1.0,0.6,-0.06622508877784296,-491520.0
6,4,0.75,0.75,0.75,1.0,0.75,0.0,-0.13555423431755284,-294912.0
8,4,0.0,0.25,0.25,0.75,1.0,0.6,-0.07626942108678947,-294912.0
7,3,0.25,0.75,0.0,0.25,0.75,0.2,-0.0854005429297353,-393216.0
6,4,0.5,0.5,1.0,1.0,0.25,0.2,-0.05969488630541461,-294912.0
9,3,0.25,0.25,0.0,1.0,0.75,0.0,-0.16385601376688663,-393216.0
8,4,0.25,1.0,0.5,0.75,0.0,0.0,-0.16461013244786352,-294912.0
7,4,0.75,0.25,1.0,0.25,0.25,0.2,-0.10626677438353509,-294912.0
7,3,0.0,0.5,0.0,0.25,1.0,0.4,-0.10058986905144592,-393216.0
7,3,0.75,0.5,0.25,0.25,0.5,0.6,-0.07229527716932106,-393216.0
6,4,1.0,0.5,0.5,1.0,0.75,0.0,-0.08016160082084506,-294912.0
