{'application_name': 'CIC-IOT-2023-PCAPS1-f10', 'hypermapper_mode': {'mode': 'client-server'}, 'design_of_experiment': {'doe_type': 'random sampling', 'number_of_samples': 200}, 'output_data_file': '/home/annuszulfiqar/research/NetEye/dt-framework/results/hypermapper-bayesian_optimization-CIC-IOT-2023-PCAPS1-f10-2024-12-10-15:18:08/output_samples.csv', 'log_file': '/home/annuszulfiqar/research/NetEye/dt-framework/results/hypermapper-bayesian_optimization-CIC-IOT-2023-PCAPS1-f10-2024-12-10-15:18:08/hypermapper_log.log', 'input_parameters': {'depth': {'parameter_type': 'integer', 'values': [5, 50], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'features_per_partition': {'parameter_type': 'ordinal', 'values': [1], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'c1': {'parameter_type': 'ordinal', 'values': [0.0, 0.25, 0.5, 0.75, 1.0], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'c2': {'parameter_type': 'ordinal', 'values': [0.0, 0.25, 0.5, 0.75, 1.0], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'c3': {'parameter_type': 'ordinal', 'values': [0.0, 0.25, 0.5, 0.75, 1.0], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'c4': {'parameter_type': 'ordinal', 'values': [0.0, 0.25, 0.5, 0.75, 1.0], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'c5': {'parameter_type': 'ordinal', 'values': [0.0, 0.25, 0.5, 0.75, 1.0], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}, 'c6': {'parameter_type': 'ordinal', 'values': [0.0, 0.2, 0.4, 0.6, 0.8], 'prior': 'uniform', 'custom_gaussian_prior_means': False, 'custom_gaussian_prior_stds': False}}, 'optimization_objectives': ['f1_score', 'num_flows'], 'optimization_iterations': 500, 'evaluations_per_optimization_iteration': 10, 'optimization_method': 'bayesian_optimization', 'acquisition_function': 'EI', 'scalarization_method': 'tchebyshev', 'verbose_logging': False, 'profiling': False, 'noise': True, 'profiling_file': 'profiles/profile.csv', 'append_profiles': False, 'number_of_cpus': 0, 'max_number_of_predictions': 1000000, 'time_budget': -1, 'number_of_repetitions': 1, 'models': {'model': 'random_forest', 'number_of_trees': 10, 'max_features': 0.5, 'bootstrap': False, 'min_samples_split': 5}, 'output_image': {'output_image_pdf_file': 'output_pareto.pdf', 'image_xlog': False, 'image_ylog': False}, 'feasible_output': {'name': 'Valid', 'true_value': 'True', 'false_value': 'False', 'enable_feasible_predictor': False, 'enable_feasible_predictor_grid_search_on_recall_and_precision': False, 'feasible_predictor_grid_search_validation_file': '/home/lnardi/spatial-lang/results/apps_classification_test_set/BlackScholes.csv'}, 'timestamp': 'Timestamp', 'run_directory': '.', 'output_pareto_file': 'output_pareto.csv', 'weight_sampling': 'flat', 'bounding_box_limits': [0, 1], 'local_search_starting_points': 10, 'local_search_random_points': 10000, 'local_search_evaluation_limit': -1, 'scalarization_key': 'scalarization', 'local_search_scalarization_weights': [1], 'print_parameter_importance': False, 'normalize_inputs': False, 'epsilon_greedy_threshold': 0.1, 'prior_method': 'pibo', 'prior_beta': -1, 'prior_floor': 1e-06, 'model_posterior_weight': 10, 'model_good_quantile': 0.05, 'prior_estimation_file': 'samples.csv', 'prior_estimation_quantile': 0.1, 'estimate_multivariate_priors': False, 'resume_optimization': False, 'resume_optimization_data': 'output_samples.csv', 'bandwidth_parameter': 0, 'bandwidth_n_factor': 100, 'prior_limit_estimation_points': 10000, 'posterior_computation_lower_limit': 1e-08, 'custom_gaussian_prior_means': [0], 'custom_gaussian_prior_stds': [-1], 'acquisition_function_optimizer': 'local_search', 'evolution_population_size': 50, 'evolution_generations': 150, 'mutation_rate': 1, 'evolution_crossover': False, 'regularize_evolution': False, 'batch_size': 2, 'print_best': 'auto', 'print_posterior_best': False, 'cma_es_sigma': 0.2, 'cma_es_starting_points': 1, 'cma_es_random_points': 10000}
Design of experiment phase, number of new doe samples = 200 .......
Running on client-server mode.
Communication protocol: sending message...
Request 200
depth,features_per_partition,c1,c2,c3,c4,c5,c6
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.7557 sec
MSLS time     0.8443 sec
Local search time     1.6196 sec
Total iteration time     8.6123 sec
End of training - Time       0.11 sec
Model fitting time     0.1133 sec
Total RS time     0.0586 sec
Optimization function time     0.7226 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.6305 sec
MSLS time     0.7551 sec
Local search time     1.5439 sec
Total iteration time    10.2724 sec
End of training - Time       0.12 sec
Model fitting time     0.1208 sec
Total RS time     0.0542 sec
Optimization function time     0.7342 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.5596 sec
MSLS time     0.6646 sec
Local search time     1.4627 sec
Total iteration time    11.8590 sec
End of training - Time       0.18 sec
Model fitting time     0.1850 sec
Total RS time     0.1210 sec
Optimization function time     0.7673 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.5530 sec
MSLS time     0.6606 sec
Local search time     1.5563 sec
Total iteration time    13.6040 sec
End of training - Time       0.11 sec
Model fitting time     0.1147 sec
Total RS time     0.0538 sec
Optimization function time     0.8426 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.6040 sec
MSLS time     0.7134 sec
Local search time     1.6177 sec
Total iteration time    15.3393 sec
End of training - Time       0.11 sec
Model fitting time     0.1134 sec
Total RS time     0.0531 sec
Optimization function time     0.6224 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.6574 sec
MSLS time     0.7892 sec
Local search time     1.4745 sec
Running on client-server mode.
Communication protocol: sending message...
Request 10
depth,features_per_partition,c1,c2,c3,c4,c5,c6
25,1,0.0,0.0,0.0,0.0,0.25,0.0
25,1,0.0,0.0,0.0,0.0,0.0,0.4
18,1,0.25,0.0,0.0,0.0,0.0,0.0
24,1,0.0,0.0,0.0,0.0,0.25,0.2
29,1,0.0,0.0,0.0,0.0,0.0,0.0
27,1,0.0,0.0,0.0,0.0,0.0,0.8
24,1,0.0,0.0,0.0,0.0,0.0,0.4
25,1,0.0,0.0,0.0,0.0,0.0,0.2
15,1,0.25,0.0,0.0,0.0,0.0,0.0
22,1,0.0,0.0,0.0,0.0,0.0,0.4
Communication protocol: receiving message....
depth,features_per_partition,c1,c2,c3,c4,c5,c6,f1_score,num_flows
25,1,0.0,0.0,0.0,0.0,0.25,0.0,-0.45195325873282866,-983040.0
25,1,0.0,0.0,0.0,0.0,0.0,0.4,-0.45195325873282866,-983040.0
18,1,0.25,0.0,0.0,0.0,0.0,0.0,-0.7580649033771805,-983040.0
24,1,0.0,0.0,0.0,0.0,0.25,0.2,-0.523021420351993,-786432.0
29,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
27,1,0.0,0.0,0.0,0.0,0.0,0.8,-0.45195325873282866,-983040.0
24,1,0.0,0.0,0.0,0.0,0.0,0.4,-0.45195325873282866,-983040.0
25,1,0.0,0.0,0.0,0.0,0.0,0.2,-0.45195325873282866,-983040.0
15,1,0.25,0.0,0.0,0.0,0.0,0.0,-0.7559074145225693,-983040.0
22,1,0.0,0.0,0.0,0.0,0.0,0.4,-0.45195325873282866,-983040.0
Black box function time   139.2243 sec
Total iteration time   156.1524 sec
Starting optimization iteration 18
End of training - Time       0.11 sec
Model fitting time     0.1123 sec
Total RS time     0.0532 sec
Optimization function time     0.6469 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.6497 sec
MSLS time     0.7324 sec
Local search time     1.4414 sec
Total iteration time     1.5567 sec
End of training - Time       0.12 sec
Model fitting time     0.1157 sec
Total RS time     0.0549 sec
Optimization function time     0.5968 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.5148 sec
MSLS time     0.6010 sec
Local search time     1.2611 sec
Total iteration time     2.9365 sec
End of training - Time       0.12 sec
Model fitting time     0.1232 sec
Total RS time     0.0704 sec
Optimization function time     0.6395 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.5592 sec
MSLS time     0.6409 sec
Local search time     1.3582 sec
Total iteration time     4.4208 sec
End of training - Time       0.11 sec
Model fitting time     0.1133 sec
Total RS time     0.0559 sec
Optimization function time     0.6606 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.6328 sec
MSLS time     0.7219 sec
Local search time     1.4461 sec
Total iteration time     5.9830 sec
End of training - Time       0.12 sec
Model fitting time     0.1185 sec
Total RS time     0.0546 sec
Optimization function time     0.5965 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.7238 sec
MSLS time     0.8143 sec
Local search time     1.4745 sec
Total iteration time     7.5791 sec
End of training - Time       0.12 sec
Model fitting time     0.1184 sec
Total RS time     0.0564 sec
Optimization function time     0.6192 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.5190 sec
MSLS time     0.6064 sec
Local search time     1.2904 sec
Total iteration time     8.9915 sec
End of training - Time       0.21 sec
Model fitting time     0.2072 sec
Total RS time     0.0571 sec
Optimization function time     0.6029 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.5171 sec
MSLS time     0.6903 sec
Local search time     1.3574 sec
Total iteration time    10.5589 sec
End of training - Time       0.12 sec
Model fitting time     0.1177 sec
Total RS time     0.0554 sec
Optimization function time     0.6620 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.6590 sec
MSLS time     0.7454 sec
Local search time     1.4699 sec
Total iteration time    12.1493 sec
End of training - Time       0.12 sec
Model fitting time     0.1159 sec
Total RS time     0.0532 sec
Optimization function time     0.6349 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.5329 sec
MSLS time     0.6129 sec
Local search time     1.3085 sec
Total iteration time    13.5766 sec
End of training - Time       0.13 sec
Model fitting time     0.1254 sec
Total RS time     0.0546 sec
Optimization function time     0.5505 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.5260 sec
MSLS time     0.6185 sec
Local search time     1.2313 sec
Running on client-server mode.
Communication protocol: sending message...
Request 10
depth,features_per_partition,c1,c2,c3,c4,c5,c6
27,1,0.0,1.0,0.0,0.0,0.0,0.0
26,1,0.0,0.0,0.0,0.0,0.25,0.0
28,1,0.0,0.75,0.0,0.25,0.0,0.0
24,1,0.0,0.0,0.0,0.0,0.5,0.0
22,1,0.0,0.0,0.0,0.0,0.0,0.2
22,1,0.0,0.0,0.0,0.0,0.0,0.6
21,1,0.0,0.0,0.0,0.0,0.5,0.8
25,1,0.0,0.25,0.0,0.0,0.25,0.0
24,1,0.25,0.0,0.0,0.0,0.5,0.0
21,1,0.25,0.0,0.0,0.0,0.0,0.8
Communication protocol: receiving message....
depth,features_per_partition,c1,c2,c3,c4,c5,c6,f1_score,num_flows
27,1,0.0,1.0,0.0,0.0,0.0,0.0,-0.45195325873282866,-983040.0
26,1,0.0,0.0,0.0,0.0,0.25,0.0,-0.45195325873282866,-983040.0
28,1,0.0,0.75,0.0,0.25,0.0,0.0,-0.5303514213326059,-786432.0
24,1,0.0,0.0,0.0,0.0,0.5,0.0,-0.45195325873282866,-983040.0
22,1,0.0,0.0,0.0,0.0,0.0,0.2,-0.45195325873282866,-983040.0
22,1,0.0,0.0,0.0,0.0,0.0,0.6,-0.45195325873282866,-983040.0
21,1,0.0,0.0,0.0,0.0,0.5,0.8,-0.5233794819832076,-786432.0
25,1,0.0,0.25,0.0,0.0,0.25,0.0,-0.5381307122068102,-786432.0
24,1,0.25,0.0,0.0,0.0,0.5,0.0,-0.6998138352031675,-589824.0
21,1,0.25,0.0,0.0,0.0,0.0,0.8,-0.7255828066989154,-786432.0
Black box function time   158.3121 sec
Total iteration time   173.2465 sec
Starting optimization iteration 19
End of training - Time       0.12 sec
Model fitting time     0.1221 sec
Total RS time     0.0548 sec
Optimization function time     0.6351 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.6988 sec
MSLS time     0.7832 sec
Local search time     1.4820 sec
Total iteration time     1.6072 sec
End of training - Time       0.11 sec
Model fitting time     0.1153 sec
0.042371988908804115 < 0.1 random sampling a configuration to run
Local search time     0.0008 sec
Total iteration time     1.7258 sec
End of training - Time       0.12 sec
Model fitting time     0.1185 sec
0.016875323688949617 < 0.1 random sampling a configuration to run
Local search time     0.0008 sec
Total iteration time     1.8476 sec
End of training - Time       0.12 sec
Model fitting time     0.1199 sec
Total RS time     0.0565 sec
Optimization function time     0.6888 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.6813 sec
MSLS time     0.7686 sec
Local search time     1.5232 sec
Total iteration time     3.4938 sec
End of training - Time       0.12 sec
Model fitting time     0.1236 sec
Total RS time     0.0598 sec
Optimization function time     0.8321 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.5590 sec
MSLS time     0.6415 sec
Local search time     1.5422 sec
Total iteration time     5.1628 sec
End of training - Time       0.12 sec
Model fitting time     0.1251 sec
Total RS time     0.0558 sec
Optimization function time     0.8816 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.5779 sec
MSLS time     0.6594 sec
Local search time     1.6043 sec
Total iteration time     6.8952 sec
End of training - Time       0.12 sec
Model fitting time     0.1222 sec
Total RS time     0.0544 sec
Optimization function time     0.6396 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.6021 sec
MSLS time     0.6815 sec
Local search time     1.3829 sec
Total iteration time     8.4032 sec
End of training - Time       0.13 sec
Model fitting time     0.1264 sec
0.059700103501020174 < 0.1 random sampling a configuration to run
Local search time     0.0007 sec
Total iteration time     8.5328 sec
End of training - Time       0.13 sec
Model fitting time     0.1257 sec
Total RS time     0.0524 sec
Optimization function time     0.6954 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.6035 sec
MSLS time     0.6986 sec
Local search time     1.4563 sec
Total iteration time    10.1178 sec
End of training - Time       0.13 sec
Model fitting time     0.1286 sec
Total RS time     0.0578 sec
Optimization function time     0.6640 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.5694 sec
MSLS time     0.6514 sec
Local search time     1.3808 sec
Running on client-server mode.
Communication protocol: sending message...
Request 10
depth,features_per_partition,c1,c2,c3,c4,c5,c6
27,1,0.0,0.0,0.0,0.0,0.25,0.0
7,1,0.25,0.0,0.25,0.75,1.0,0.4
36,1,0.0,0.75,1.0,0.0,0.75,0.8
27,1,0.0,0.5,0.0,0.0,0.0,0.0
18,1,0.0,0.0,0.25,0.0,0.0,0.0
18,1,0.5,0.0,0.0,0.0,0.0,0.0
23,1,0.0,0.0,0.0,0.0,0.25,0.0
39,1,0.5,1.0,0.75,0.75,0.75,0.2
27,1,0.0,0.0,0.0,0.0,0.0,0.2
7,1,0.25,0.0,0.0,0.0,0.0,0.0
Communication protocol: receiving message....
depth,features_per_partition,c1,c2,c3,c4,c5,c6,f1_score,num_flows
27,1,0.0,0.0,0.0,0.0,0.25,0.0,-0.45195325873282866,-983040.0
7,1,0.25,0.0,0.25,0.75,1.0,0.4,-0.3678729621690387,-786432.0
36,1,0.0,0.75,1.0,0.0,0.75,0.8,-0.5356296311531521,-786432.0
27,1,0.0,0.5,0.0,0.0,0.0,0.0,-0.45195325873282866,-983040.0
18,1,0.0,0.0,0.25,0.0,0.0,0.0,-0.45195325873282866,-983040.0
18,1,0.5,0.0,0.0,0.0,0.0,0.0,-0.6357738966437751,-983040.0
23,1,0.0,0.0,0.0,0.0,0.25,0.0,-0.45195325873282866,-983040.0
39,1,0.5,1.0,0.75,0.75,0.75,0.2,-0.5555450634743646,-589824.0
27,1,0.0,0.0,0.0,0.0,0.0,0.2,-0.45195325873282866,-983040.0
7,1,0.25,0.0,0.0,0.0,0.0,0.0,-0.6412044925991355,-983040.0
Black box function time   236.5315 sec
Total iteration time   248.1598 sec
Starting optimization iteration 20
End of training - Time       0.18 sec
Model fitting time     0.1819 sec
Total RS time     0.0560 sec
Optimization function time     0.7363 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.6391 sec
MSLS time     0.7444 sec
Local search time     1.5442 sec
Total iteration time     1.7292 sec
End of training - Time       0.12 sec
Model fitting time     0.1235 sec
Total RS time     0.0546 sec
Optimization function time     0.6304 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.6209 sec
MSLS time     0.7250 sec
Local search time     1.4179 sec
Total iteration time     3.2735 sec
End of training - Time       0.12 sec
Model fitting time     0.1202 sec
Total RS time     0.0549 sec
Optimization function time     0.7403 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.7030 sec
MSLS time     0.7912 sec
Local search time     1.5958 sec
Total iteration time     4.9927 sec
End of training - Time       0.13 sec
Model fitting time     0.1269 sec
Total RS time     0.0620 sec
Optimization function time     0.7552 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.7103 sec
MSLS time     0.8004 sec
Local search time     1.6289 sec
Total iteration time     6.7526 sec
End of training - Time       0.14 sec
Model fitting time     0.1407 sec
Total RS time     0.0610 sec
Optimization function time     0.7450 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.7054 sec
MSLS time     0.7915 sec
Local search time     1.6061 sec
Total iteration time     8.5026 sec
End of training - Time       0.12 sec
Model fitting time     0.1232 sec
Total RS time     0.0550 sec
Optimization function time     0.9910 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.6460 sec
MSLS time     0.7351 sec
Local search time     1.7899 sec
Total iteration time    10.4189 sec
End of training - Time       0.13 sec
Model fitting time     0.1345 sec
Total RS time     0.0604 sec
Optimization function time     0.7068 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.9370 sec
MSLS time     1.0218 sec
Local search time     1.7982 sec
Total iteration time    12.3553 sec
End of training - Time       0.18 sec
Model fitting time     0.1756 sec
Total RS time     0.0580 sec
Optimization function time     0.7102 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.7180 sec
MSLS time     0.7968 sec
Local search time     1.5731 sec
Total iteration time    14.1070 sec
End of training - Time       0.12 sec
Model fitting time     0.1213 sec
Total RS time     0.0555 sec
Optimization function time     0.6491 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.5750 sec
MSLS time     0.6609 sec
Local search time     1.3758 sec
Total iteration time    15.6073 sec
End of training - Time       0.14 sec
Model fitting time     0.1358 sec
Total RS time     0.0900 sec
Optimization function time     0.7441 sec
Starting local search iteration: , #configs:30
0, 
1, 
2, 
3, 
4, 
5, 
6, 
7, 
8, 
9, 
10, 
11, 
12, 
13, 
14, 
15, 
16, 
17, 
18, 
19, 
20, 
21, 
22, 
23, 
24, 
25, 
26, 
27, 
28, 
29, 
Multi-start LS time     0.5681 sec
MSLS time     0.6530 sec
Local search time     1.4945 sec
Running on client-server mode.
Communication protocol: sending message...
Request 10
depth,features_per_partition,c1,c2,c3,c4,c5,c6
27,1,0.0,0.0,0.0,0.0,0.0,0.0
28,1,0.0,0.0,0.0,0.0,0.25,0.0
27,1,0.0,0.0,0.0,0.0,0.75,0.0
10,1,0.0,0.0,0.0,0.0,1.0,0.6
10,1,0.25,0.0,0.0,0.0,1.0,0.0
12,1,0.25,0.0,0.0,0.0,0.0,0.0
25,1,0.25,0.0,0.0,0.0,0.75,0.0
13,1,0.25,0.0,0.0,0.0,0.0,0.0
49,1,0.0,0.0,0.25,0.0,0.0,0.0
27,1,0.0,0.25,0.0,0.0,0.0,0.0
Communication protocol: receiving message....
depth,features_per_partition,c1,c2,c3,c4,c5,c6,f1_score,num_flows
27,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
28,1,0.0,0.0,0.0,0.0,0.25,0.0,-0.45195325873282866,-983040.0
27,1,0.0,0.0,0.0,0.0,0.75,0.0,-0.45195325873282866,-983040.0
10,1,0.0,0.0,0.0,0.0,1.0,0.6,-0.45195325873282866,-983040.0
10,1,0.25,0.0,0.0,0.0,1.0,0.0,-0.6775016696537579,-786432.0
12,1,0.25,0.0,0.0,0.0,0.0,0.0,-0.7446381719694951,-983040.0
25,1,0.25,0.0,0.0,0.0,0.75,0.0,-0.6986327089737506,-589824.0
13,1,0.25,0.0,0.0,0.0,0.0,0.0,-0.7493599267783622,-983040.0
